scanned_at,city,hotel_id,checkin,checkout,nights,adults,nightly_price,total_price,strikeout_price,on_deal,discount_pct
2026-06-10T03:00:00,Toronto,52918,2026-07-21,2026-07-23,2,1,425.0,1043.0,1119.0,1,6.8
2026-06-10T03:00:00,Toronto,17289,2026-07-21,2026-07-23,2,1,399.0,979.0,1088.0,1,10.0
2026-06-10T03:00:00,Toronto,444543,2026-07-21,2026-07-23,2,1,144.0,348.0,435.0,1,20.0
2026-06-10T03:00:00,Toronto,21783,2026-07-21,2026-07-23,2,1,420.0,1029.0,1211.0,1,15.0
2026-06-10T03:00:00,Toronto,18382156,2026-07-21,2026-07-23,2,1,591.0,1449.0,1769.0,1,18.1
2026-06-10T03:00:00,Toronto,94900038,2026-08-04,2026-08-06,2,1,162.0,421.0,628.0,1,33.0
2026-06-10T03:00:00,Toronto,25713,2026-08-04,2026-08-06,2,1,537.0,1286.0,1513.0,1,15.0
2026-06-10T03:00:00,Toronto,117279789,2026-08-04,2026-08-06,2,1,246.0,590.0,1119.0,1,47.3
2026-06-10T03:00:00,Toronto,1688828,2026-08-04,2026-08-06,2,1,681.0,1698.0,1884.0,1,9.9
2026-06-10T03:00:00,Toronto,2920159,2026-08-04,2026-08-06,2,1,499.0,1242.0,1908.0,1,34.9
2026-06-10T03:00:00,Toronto,17289,2026-08-04,2026-08-06,2,1,365.0,874.0,1028.0,1,15.0
2026-06-10T03:00:00,Toronto,21783,2026-08-04,2026-08-06,2,1,280.0,670.0,788.0,1,15.0
2026-06-10T03:00:00,Toronto,1056271,2026-08-04,2026-08-06,2,1,279.0,669.0,787.0,1,15.0
2026-06-10T03:00:00,Toronto,19822661,2026-08-04,2026-08-06,2,1,365.0,876.0,1030.0,1,15.0
2026-06-10T03:00:00,Toronto,19371,2026-08-04,2026-08-06,2,1,309.0,740.0,822.0,1,10.0
2026-06-10T03:00:00,Toronto,3988366,2026-08-04,2026-08-06,2,1,354.0,848.0,1060.0,1,20.0
2026-06-10T03:00:00,Toronto,106831048,2026-08-04,2026-08-06,2,1,337.0,808.0,951.0,1,15.0
2026-06-10T03:00:00,Toronto,124420462,2026-08-04,2026-08-06,2,1,307.0,736.0,817.0,1,9.9
2026-06-10T03:00:00,Toronto,914322,2026-08-04,2026-08-06,2,1,247.0,612.0,771.0,1,20.6
2026-06-10T03:00:00,Toronto,18382156,2026-08-04,2026-08-06,2,1,320.0,767.0,937.0,1,18.1
2026-06-10T03:00:00,Toronto,52918,2026-08-04,2026-08-06,2,1,425.0,1019.0,1093.0,1,6.8
2026-06-10T03:00:00,Toronto,94900038,2026-08-18,2026-08-20,2,1,127.0,336.0,460.0,1,27.0
2026-06-10T03:00:00,Toronto,25713,2026-08-18,2026-08-20,2,1,461.0,1104.0,1299.0,1,15.0
2026-06-10T03:00:00,Toronto,117279789,2026-08-18,2026-08-20,2,1,228.0,547.0,1011.0,1,45.9
2026-06-10T03:00:00,Toronto,1234327,2026-08-18,2026-08-20,2,1,303.0,727.0,908.0,1,19.9
2026-06-10T03:00:00,Toronto,1688828,2026-08-18,2026-08-20,2,1,727.0,1810.0,2004.0,1,9.7
2026-06-10T03:00:00,Toronto,2920159,2026-08-18,2026-08-20,2,1,575.0,1423.0,2190.0,1,35.0
2026-06-10T03:00:00,Toronto,18781,2026-08-18,2026-08-20,2,1,290.0,694.0,926.0,1,25.1
2026-06-10T03:00:00,Toronto,19822661,2026-08-18,2026-08-20,2,1,291.0,697.0,820.0,1,15.0
2026-06-10T03:00:00,Toronto,17289,2026-08-18,2026-08-20,2,1,468.0,1122.0,1320.0,1,15.0
2026-06-10T03:00:00,Toronto,1056271,2026-08-18,2026-08-20,2,1,298.0,713.0,838.0,1,14.9
2026-06-10T03:00:00,Toronto,19371,2026-08-18,2026-08-20,2,1,309.0,740.0,822.0,1,10.0
2026-06-10T03:00:00,Toronto,21783,2026-08-18,2026-08-20,2,1,319.0,765.0,900.0,1,15.0
2026-06-10T03:00:00,Toronto,124420462,2026-08-18,2026-08-20,2,1,288.0,690.0,767.0,1,10.0
2026-06-10T03:00:00,Toronto,106831048,2026-08-18,2026-08-20,2,1,337.0,808.0,951.0,1,15.0
2026-06-10T03:00:00,Toronto,8214,2026-08-18,2026-08-20,2,1,305.0,730.0,890.0,1,18.0
2026-06-10T03:00:00,Toronto,3988366,2026-08-18,2026-08-20,2,1,448.0,1072.0,1340.0,1,20.0
2026-06-10T03:00:00,Toronto,914322,2026-08-18,2026-08-20,2,1,257.0,635.0,771.0,1,17.6
2026-06-10T03:00:00,Toronto,3571492,2026-08-18,2026-08-20,2,1,322.0,771.0,857.0,1,10.0
2026-06-10T03:00:00,Toronto,94900038,2026-08-25,2026-08-27,2,1,135.0,355.0,460.0,1,22.8
2026-06-10T03:00:00,Toronto,25713,2026-08-25,2026-08-27,2,1,342.0,819.0,964.0,1,15.0
2026-06-10T03:00:00,Toronto,117279789,2026-08-25,2026-08-27,2,1,211.0,505.0,933.0,1,45.9
2026-06-10T03:00:00,Toronto,1234327,2026-08-25,2026-08-27,2,1,287.0,687.0,908.0,1,24.3
2026-06-10T03:00:00,Toronto,1688828,2026-08-25,2026-08-27,2,1,718.0,1789.0,1980.0,1,9.6
2026-06-10T03:00:00,Toronto,2920159,2026-08-25,2026-08-27,2,1,525.0,1305.0,2006.0,1,34.9
2026-06-10T03:00:00,Toronto,18781,2026-08-25,2026-08-27,2,1,266.0,636.0,848.0,1,25.0
2026-06-10T03:00:00,Toronto,8214,2026-08-25,2026-08-27,2,1,191.0,457.0,546.0,1,16.3
2026-06-10T03:00:00,Toronto,1056271,2026-08-25,2026-08-27,2,1,211.0,507.0,680.0,1,25.4
2026-06-10T03:00:00,Toronto,19822661,2026-08-25,2026-08-27,2,1,274.0,657.0,773.0,1,15.0
2026-06-10T03:00:00,Toronto,21783,2026-08-25,2026-08-27,2,1,249.0,597.0,702.0,1,15.0
2026-06-10T03:00:00,Toronto,17289,2026-08-25,2026-08-27,2,1,426.0,1020.0,1200.0,1,15.0
2026-06-10T03:00:00,Toronto,106831048,2026-08-25,2026-08-27,2,1,295.0,706.0,831.0,1,15.0
2026-06-10T03:00:00,Toronto,3988366,2026-08-25,2026-08-27,2,1,332.0,794.0,993.0,1,20.0
2026-06-10T03:00:00,Toronto,124420462,2026-08-25,2026-08-27,2,1,277.0,663.0,736.0,1,9.9
2026-06-10T03:00:00,Toronto,19371,2026-08-25,2026-08-27,2,1,319.0,763.0,848.0,1,10.0
2026-06-10T03:00:00,Toronto,914322,2026-08-25,2026-08-27,2,1,267.0,658.0,771.0,1,14.7
2026-06-10T03:00:00,Toronto,3571492,2026-08-25,2026-08-27,2,1,322.0,771.0,857.0,1,10.0
2026-06-10T03:00:00,Toronto,18382156,2026-08-25,2026-08-27,2,1,273.0,653.0,807.0,1,19.1
2026-06-10T03:00:00,Toronto,52918,2026-08-25,2026-08-27,2,1,425.0,1019.0,1093.0,1,6.8
2026-06-10T03:00:00,Toronto,94900038,2026-09-01,2026-09-03,2,1,107.0,288.0,371.0,1,22.4
2026-06-10T03:00:00,Toronto,25713,2026-09-01,2026-09-03,2,1,531.0,1272.0,1496.0,1,15.0
2026-06-10T03:00:00,Toronto,1234327,2026-09-01,2026-09-03,2,1,239.0,573.0,874.0,1,34.4
2026-06-10T03:00:00,Toronto,117279789,2026-09-01,2026-09-03,2,1,234.0,562.0,1038.0,1,45.9
2026-06-10T03:00:00,Toronto,1688828,2026-09-01,2026-09-03,2,1,561.0,1409.0,1570.0,1,10.3
2026-06-10T03:00:00,Toronto,2920159,2026-09-01,2026-09-03,2,1,553.0,1372.0,1945.0,1,29.5
2026-06-10T03:00:00,Toronto,18781,2026-09-01,2026-09-03,2,1,241.0,578.0,771.0,1,25.0
2026-06-10T03:00:00,Toronto,1056271,2026-09-01,2026-09-03,2,1,204.0,490.0,682.0,1,28.2
2026-06-10T03:00:00,Toronto,21783,2026-09-01,2026-09-03,2,1,231.0,553.0,651.0,1,15.1
2026-06-10T03:00:00,Toronto,17289,2026-09-01,2026-09-03,2,1,414.0,991.0,1166.0,1,15.0
2026-06-10T03:00:00,Toronto,8214,2026-09-01,2026-09-03,2,1,219.0,525.0,589.0,1,10.9
2026-06-10T03:00:00,Toronto,3988366,2026-09-01,2026-09-03,2,1,328.0,786.0,983.0,1,20.0
2026-06-10T03:00:00,Toronto,19371,2026-09-01,2026-09-03,2,1,283.0,678.0,754.0,1,10.1
2026-06-10T03:00:00,Toronto,124420462,2026-09-01,2026-09-03,2,1,264.0,633.0,704.0,1,10.1
2026-06-10T03:00:00,Toronto,19822661,2026-09-01,2026-09-03,2,1,365.0,876.0,1030.0,1,15.0
2026-06-10T03:00:00,Toronto,106831048,2026-09-01,2026-09-03,2,1,286.0,684.0,805.0,1,15.0
2026-06-10T03:00:00,Toronto,18382156,2026-09-01,2026-09-03,2,1,305.0,731.0,813.0,1,10.1
2026-06-10T03:00:00,Toronto,17503,2026-09-01,2026-09-03,2,1,385.0,923.0,1183.0,1,22.0
2026-06-10T03:00:00,Toronto,914322,2026-09-01,2026-09-03,2,1,247.0,612.0,771.0,1,20.6
2026-06-10T03:00:00,Toronto,3571492,2026-09-01,2026-09-03,2,1,322.0,771.0,857.0,1,10.0
2026-06-10T03:00:00,Toronto,94900038,2026-09-08,2026-09-10,2,1,100.0,273.0,345.0,1,20.9
2026-06-10T03:00:00,Toronto,25713,2026-09-08,2026-09-10,2,1,362.0,867.0,1020.0,1,15.0
2026-06-10T03:00:00,Toronto,1056271,2026-09-08,2026-09-10,2,1,173.0,414.0,630.0,1,34.3
2026-06-10T03:00:00,Toronto,1234327,2026-09-08,2026-09-10,2,1,258.0,618.0,943.0,1,34.5
2026-06-10T03:00:00,Toronto,117279789,2026-09-08,2026-09-10,2,1,238.0,569.0,1052.0,1,45.9
2026-06-10T03:00:00,Toronto,1688828,2026-09-08,2026-09-10,2,1,609.0,1524.0,1687.0,1,9.7
2026-06-10T03:00:00,Toronto,2920159,2026-09-08,2026-09-10,2,1,560.0,1389.0,1806.0,1,23.1
2026-06-10T03:00:00,Toronto,18781,2026-09-08,2026-09-10,2,1,241.0,578.0,771.0,1,25.0
2026-06-10T03:00:00,Toronto,21783,2026-09-08,2026-09-10,2,1,249.0,597.0,702.0,1,15.0
2026-06-10T03:00:00,Toronto,19822661,2026-09-08,2026-09-10,2,1,280.0,671.0,790.0,1,15.1
2026-06-10T03:00:00,Toronto,17289,2026-09-08,2026-09-10,2,1,490.0,1173.0,1380.0,1,15.0
2026-06-10T03:00:00,Toronto,8214,2026-09-08,2026-09-10,2,1,251.0,600.0,750.0,1,20.0
2026-06-10T03:00:00,Toronto,106831048,2026-09-08,2026-09-10,2,1,275.0,658.0,774.0,1,15.0
2026-06-10T03:00:00,Toronto,19371,2026-09-08,2026-09-10,2,1,319.0,765.0,850.0,1,10.0
2026-06-10T03:00:00,Toronto,124420462,2026-09-08,2026-09-10,2,1,327.0,782.0,869.0,1,10.0
2026-06-10T03:00:00,Toronto,17503,2026-09-08,2026-09-10,2,1,343.0,822.0,1054.0,1,22.0
2026-06-10T03:00:00,Toronto,3571492,2026-09-08,2026-09-10,2,1,309.0,740.0,822.0,1,10.0
2026-06-10T03:00:00,Toronto,18382156,2026-09-08,2026-09-10,2,1,299.0,716.0,874.0,1,18.1
2026-06-10T03:00:00,Toronto,914322,2026-09-08,2026-09-10,2,1,275.0,677.0,771.0,1,12.2
2026-06-10T15:05:47,new-york,23597,2026-06-23,2026-06-25,2,1,553.0,1380.0,1697.0,1,18.7
2026-06-10T15:05:47,new-york,5509220,2026-06-23,2026-06-25,2,1,291.0,675.0,842.0,1,19.8
2026-06-10T15:05:47,new-york,8989,2026-06-23,2026-06-25,2,1,330.0,845.0,994.0,1,15.0
2026-06-10T15:05:47,new-york,17117062,2026-06-23,2026-06-25,2,1,585.0,1453.0,,0,0.0
2026-06-10T15:05:47,new-york,3481640,2026-06-23,2026-06-25,2,1,223.0,519.0,647.0,1,19.8
2026-06-10T15:05:47,new-york,60677495,2026-06-23,2026-06-25,2,1,280.0,717.0,1306.0,1,45.1
2026-06-10T15:05:47,new-york,3229,2026-06-23,2026-06-25,2,1,406.0,1008.0,1399.0,1,27.9
2026-06-10T15:05:47,new-york,19681371,2026-06-23,2026-06-25,2,1,199.0,509.0,560.0,1,9.1
2026-06-10T15:05:47,new-york,91827910,2026-06-23,2026-06-25,2,1,328.0,760.0,,0,0.0
2026-06-10T15:05:47,new-york,129325,2026-06-23,2026-06-25,2,1,170.0,438.0,687.0,1,36.2
2026-06-10T15:05:47,new-york,25033,2026-06-23,2026-06-25,2,1,215.0,593.0,716.0,1,17.2
2026-06-10T15:05:47,new-york,3670,2026-06-23,2026-06-25,2,1,245.0,615.0,714.0,1,13.9
2026-06-10T15:05:47,new-york,69621866,2026-06-23,2026-06-25,2,1,298.0,691.0,862.0,1,19.8
2026-06-10T15:05:47,new-york,3859014,2026-06-23,2026-06-25,2,1,311.0,722.0,900.0,1,19.8
2026-06-10T15:05:47,new-york,1265326,2026-06-23,2026-06-25,2,1,297.0,688.0,858.0,1,19.8
2026-06-10T15:05:47,new-york,2039863,2026-06-23,2026-06-25,2,1,235.0,592.0,744.0,1,20.4
2026-06-10T15:05:47,new-york,4182702,2026-06-23,2026-06-25,2,1,237.0,652.0,788.0,1,17.3
2026-06-10T15:05:47,new-york,573303,2026-06-23,2026-06-25,2,1,719.0,1772.0,2185.0,1,18.9
2026-06-10T15:05:47,new-york,19782,2026-06-23,2026-06-25,2,1,1795.0,4127.0,,0,0.0
2026-06-10T15:05:47,new-york,1941936,2026-06-23,2026-06-25,2,1,242.0,609.0,794.0,1,23.3
2026-06-10T15:05:47,new-york,11677770,2026-06-23,2026-06-25,2,1,304.0,771.0,1410.0,1,45.3
2026-06-10T15:05:47,new-york,2804160,2026-06-23,2026-06-25,2,1,237.0,621.0,,0,0.0
2026-06-10T15:05:47,new-york,22244736,2026-06-23,2026-06-25,2,1,203.0,508.0,,0,0.0
2026-06-10T15:05:47,new-york,104193,2026-06-23,2026-06-25,2,1,285.0,712.0,858.0,1,17.0
2026-06-10T15:05:47,new-york,119253591,2026-06-23,2026-06-25,2,1,207.0,505.0,,0,0.0
2026-06-10T15:05:47,new-york,5232871,2026-06-23,2026-06-25,2,1,254.0,590.0,,0,0.0
2026-06-10T15:05:47,new-york,5358,2026-06-23,2026-06-25,2,1,199.0,509.0,611.0,1,16.7
2026-06-10T15:05:47,new-york,113374981,2026-06-23,2026-06-25,2,1,1545.0,3561.0,,0,0.0
2026-06-10T15:05:47,new-york,1639,2026-06-23,2026-06-25,2,1,433.0,1087.0,,0,0.0
2026-06-10T15:05:47,new-york,14742266,2026-06-23,2026-06-25,2,1,316.0,733.0,763.0,1,3.9
2026-06-10T15:05:47,chicago,22287,2026-06-23,2026-06-25,2,1,458.0,1089.0,,0,0.0
2026-06-10T15:05:47,chicago,2463437,2026-06-23,2026-06-25,2,1,749.0,1839.0,2036.0,1,9.7
2026-06-10T15:05:47,chicago,17809,2026-06-23,2026-06-25,2,1,298.0,708.0,766.0,1,7.6
2026-06-10T15:05:47,chicago,21619,2026-06-23,2026-06-25,2,1,285.0,678.0,798.0,1,15.0
2026-06-10T15:05:47,chicago,2675313,2026-06-23,2026-06-25,2,1,429.0,1021.0,1201.0,1,15.0
2026-06-10T15:05:47,chicago,15937,2026-06-23,2026-06-25,2,1,388.0,995.0,1158.0,1,14.1
2026-06-10T15:05:47,chicago,35834237,2026-06-23,2026-06-25,2,1,476.0,1132.0,1258.0,1,10.0
2026-06-10T15:05:47,chicago,581213,2026-06-23,2026-06-25,2,1,900.0,2140.0,,0,0.0
2026-06-10T15:05:47,chicago,17903,2026-06-23,2026-06-25,2,1,279.0,664.0,830.0,1,20.0
2026-06-10T15:05:47,chicago,25452,2026-06-23,2026-06-25,2,1,287.0,742.0,891.0,1,16.7
2026-06-10T15:05:47,chicago,95823687,2026-06-23,2026-06-25,2,1,560.0,1364.0,1693.0,1,19.4
2026-06-10T15:05:47,chicago,6435554,2026-06-23,2026-06-25,2,1,213.0,501.0,642.0,1,22.0
2026-06-10T15:05:47,chicago,6452,2026-06-23,2026-06-25,2,1,321.0,763.0,808.0,1,5.6
2026-06-10T15:05:47,chicago,57651125,2026-06-23,2026-06-25,2,1,412.0,1049.0,,0,0.0
2026-06-10T15:05:47,chicago,201274,2026-06-23,2026-06-25,2,1,427.0,1038.0,1151.0,1,9.8
2026-06-10T15:05:47,chicago,1723215,2026-06-23,2026-06-25,2,1,544.0,1293.0,1724.0,1,25.0
2026-06-10T15:05:47,chicago,889753,2026-06-23,2026-06-25,2,1,432.0,1027.0,,0,0.0
2026-06-10T15:05:47,chicago,20205,2026-06-23,2026-06-25,2,1,532.0,1334.0,,0,0.0
2026-06-10T15:05:47,chicago,8079,2026-06-23,2026-06-25,2,1,604.0,1496.0,,0,0.0
2026-06-10T15:05:47,chicago,36475533,2026-06-23,2026-06-25,2,1,784.0,1865.0,2292.0,1,18.6
2026-06-10T15:05:47,chicago,25929,2026-06-23,2026-06-25,2,1,364.0,866.0,1083.0,1,20.0
2026-06-10T15:05:47,chicago,284792,2026-06-23,2026-06-25,2,1,509.0,1270.0,,0,0.0
2026-06-10T15:05:47,chicago,2151878,2026-06-23,2026-06-25,2,1,389.0,926.0,1013.0,1,8.6
2026-06-10T15:05:47,chicago,17543,2026-06-23,2026-06-25,2,1,407.0,1031.0,,0,0.0
2026-06-10T15:05:47,chicago,1880320,2026-06-23,2026-06-25,2,1,449.0,1068.0,1335.0,1,20.0
2026-06-10T15:05:47,chicago,49985,2026-06-23,2026-06-25,2,1,331.0,801.0,1084.0,1,26.1
2026-06-10T15:05:47,chicago,15849775,2026-06-23,2026-06-25,2,1,502.0,1193.0,,0,0.0
2026-06-10T15:05:47,chicago,5501975,2026-06-23,2026-06-25,2,1,640.0,1522.0,,0,0.0
2026-06-10T15:05:47,chicago,15799614,2026-06-23,2026-06-25,2,1,254.0,596.0,644.0,1,7.5
2026-06-10T15:05:47,boston,23415,2026-06-23,2026-06-25,2,1,594.0,1465.0,1710.0,1,14.3
2026-06-10T15:05:47,boston,25655,2026-06-23,2026-06-25,2,1,539.0,1256.0,,0,0.0
2026-06-10T15:05:47,boston,4215,2026-06-23,2026-06-25,2,1,446.0,1121.0,,0,0.0
2026-06-10T15:05:47,boston,1482493,2026-06-23,2026-06-25,2,1,375.0,861.0,,0,0.0
2026-06-10T15:05:47,boston,96998829,2026-06-23,2026-06-25,2,1,437.0,1018.0,1197.0,1,15.0
2026-06-10T15:05:47,boston,15746,2026-06-23,2026-06-25,2,1,318.0,740.0,763.0,1,3.0
2026-06-10T15:05:47,boston,15159,2026-06-23,2026-06-25,2,1,613.0,1497.0,1557.0,1,3.9
2026-06-10T15:05:47,boston,16067,2026-06-23,2026-06-25,2,1,462.0,1076.0,,0,0.0
2026-06-10T15:05:47,boston,33870542,2026-06-23,2026-06-25,2,1,458.0,1066.0,,0,0.0
2026-06-10T15:05:47,boston,1071878,2026-06-23,2026-06-25,2,1,304.0,708.0,,0,0.0
2026-06-10T15:05:47,boston,1145259,2026-06-23,2026-06-25,2,1,338.0,776.0,,0,0.0
2026-06-10T15:05:47,boston,30080227,2026-06-23,2026-06-25,2,1,400.0,932.0,1020.0,1,8.6
2026-06-10T15:05:47,boston,151201,2026-06-23,2026-06-25,2,1,546.0,1341.0,,0,0.0
2026-06-10T15:05:47,boston,22046,2026-06-23,2026-06-25,2,1,453.0,1055.0,,0,0.0
2026-06-10T15:05:47,boston,4849,2026-06-23,2026-06-25,2,1,454.0,1057.0,,0,0.0
2026-06-10T15:05:47,boston,55421972,2026-06-23,2026-06-25,2,1,417.0,971.0,,0,0.0
2026-06-10T15:05:47,boston,17845,2026-06-23,2026-06-25,2,1,504.0,1244.0,,0,0.0
2026-06-10T15:05:47,boston,2311712,2026-06-23,2026-06-25,2,1,534.0,1210.0,1348.0,1,10.2
2026-06-10T15:05:47,boston,1778190,2026-06-23,2026-06-25,2,1,649.0,1593.0,,0,0.0
2026-06-10T15:05:47,boston,25280,2026-06-23,2026-06-25,2,1,439.0,1116.0,,0,0.0
2026-06-10T15:05:47,boston,29381641,2026-06-23,2026-06-25,2,1,394.0,919.0,,0,0.0
2026-06-10T15:05:47,boston,25981,2026-06-23,2026-06-25,2,1,488.0,1206.0,1407.0,1,14.3
2026-06-10T15:05:47,boston,1450057,2026-06-23,2026-06-25,2,1,479.0,1208.0,,0,0.0
2026-06-10T15:05:47,boston,66938,2026-06-23,2026-06-25,2,1,584.0,1361.0,1479.0,1,8.0
2026-06-10T15:05:47,boston,26283,2026-06-23,2026-06-25,2,1,399.0,978.0,1142.0,1,14.4
2026-06-10T15:05:47,boston,5928,2026-06-23,2026-06-25,2,1,481.0,1189.0,,0,0.0
2026-06-10T15:05:47,boston,6042802,2026-06-23,2026-06-25,2,1,449.0,1046.0,,0,0.0
2026-06-10T15:05:47,san-francisco,23774,2026-06-23,2026-06-25,2,1,848.0,1996.0,2208.0,1,9.6
2026-06-10T15:05:47,san-francisco,23634,2026-06-23,2026-06-25,2,1,458.0,1079.0,,0,0.0
2026-06-10T15:05:47,san-francisco,3552,2026-06-23,2026-06-25,2,1,260.0,610.0,745.0,1,18.1
2026-06-10T15:05:47,san-francisco,24625,2026-06-23,2026-06-25,2,1,296.0,698.0,1220.0,1,42.8
2026-06-10T15:05:47,san-francisco,10538,2026-06-23,2026-06-25,2,1,311.0,731.0,786.0,1,7.0
2026-06-10T15:05:47,san-francisco,578899,2026-06-23,2026-06-25,2,1,376.0,884.0,,0,0.0
2026-06-10T15:05:47,san-francisco,96812469,2026-06-23,2026-06-25,2,1,275.0,640.0,,0,0.0
2026-06-10T15:05:47,san-francisco,103126565,2026-06-23,2026-06-25,2,1,168.0,396.0,434.0,1,8.8
2026-06-10T15:05:47,san-francisco,99943814,2026-06-23,2026-06-25,2,1,169.0,394.0,,0,0.0
2026-06-10T15:05:47,san-francisco,15933,2026-06-23,2026-06-25,2,1,224.0,522.0,635.0,1,17.8
2026-06-10T15:05:47,san-francisco,11898360,2026-06-23,2026-06-25,2,1,187.0,440.0,550.0,1,20.0
2026-06-10T15:05:47,san-francisco,20547,2026-06-23,2026-06-25,2,1,279.0,657.0,821.0,1,20.0
2026-06-10T15:05:47,san-francisco,19510249,2026-06-23,2026-06-25,2,1,230.0,542.0,657.0,1,17.5
2026-06-10T15:05:47,san-francisco,13279310,2026-06-23,2026-06-25,2,1,92.0,212.0,,0,0.0
2026-06-10T15:05:47,san-francisco,34731,2026-06-23,2026-06-25,2,1,182.0,424.0,499.0,1,15.0
2026-06-10T15:05:47,san-francisco,6649235,2026-06-23,2026-06-25,2,1,169.0,393.0,463.0,1,15.1
2026-06-10T15:05:47,san-francisco,22500,2026-06-23,2026-06-25,2,1,372.0,875.0,963.0,1,9.1
2026-06-10T15:05:47,san-francisco,4302,2026-06-23,2026-06-25,2,1,483.0,1137.0,,0,0.0
2026-06-10T15:05:47,san-francisco,38249309,2026-06-23,2026-06-25,2,1,330.0,777.0,,0,0.0
2026-06-10T15:05:47,san-francisco,7024,2026-06-23,2026-06-25,2,1,194.0,451.0,564.0,1,20.0
2026-06-10T15:05:47,san-francisco,108774481,2026-06-23,2026-06-25,2,1,159.0,374.0,468.0,1,20.1
2026-06-10T15:05:47,san-francisco,70544973,2026-06-23,2026-06-25,2,1,213.0,500.0,,0,0.0
2026-06-10T15:05:47,san-francisco,32945909,2026-06-23,2026-06-25,2,1,229.0,540.0,,0,0.0
2026-06-10T15:05:47,san-francisco,6666,2026-06-23,2026-06-25,2,1,389.0,916.0,,0,0.0
2026-06-10T15:05:47,san-francisco,41833,2026-06-23,2026-06-25,2,1,128.0,301.0,,0,0.0
2026-06-10T15:05:47,san-francisco,910225,2026-06-23,2026-06-25,2,1,324.0,756.0,,0,0.0
2026-06-10T15:05:47,san-francisco,1511,2026-06-23,2026-06-25,2,1,352.0,830.0,1025.0,1,19.0
2026-06-10T15:05:47,san-francisco,1766605,2026-06-23,2026-06-25,2,1,560.0,1318.0,,0,0.0
2026-06-10T15:05:47,san-francisco,26597887,2026-06-23,2026-06-25,2,1,192.0,451.0,645.0,1,30.1
2026-06-10T15:05:48,los-angeles,11567151,2026-06-23,2026-06-25,2,1,329.0,765.0,,0,0.0
2026-06-10T15:05:48,los-angeles,22134,2026-06-23,2026-06-25,2,1,425.0,986.0,,0,0.0
2026-06-10T15:05:48,los-angeles,13944,2026-06-23,2026-06-25,2,1,272.0,631.0,637.0,1,0.9
2026-06-10T15:05:48,los-angeles,65299564,2026-06-23,2026-06-25,2,1,137.0,319.0,375.0,1,14.9
2026-06-10T15:05:48,los-angeles,8805682,2026-06-23,2026-06-25,2,1,162.0,376.0,449.0,1,16.3
2026-06-10T15:05:48,los-angeles,57692997,2026-06-23,2026-06-25,2,1,151.0,351.0,439.0,1,20.0
2026-06-10T15:05:48,los-angeles,12386,2026-06-23,2026-06-25,2,1,443.0,1030.0,,0,0.0
2026-06-10T15:05:48,los-angeles,25151,2026-06-23,2026-06-25,2,1,121.0,282.0,607.0,1,53.5
2026-06-10T15:05:48,los-angeles,3952,2026-06-23,2026-06-25,2,1,189.0,439.0,545.0,1,19.4
2026-06-10T15:05:48,los-angeles,25793,2026-06-23,2026-06-25,2,1,103.0,239.0,,0,0.0
2026-06-10T15:05:48,los-angeles,12553,2026-06-23,2026-06-25,2,1,147.0,341.0,374.0,1,8.8
2026-06-10T15:05:48,los-angeles,25892,2026-06-23,2026-06-25,2,1,162.0,377.0,,0,0.0
2026-06-10T15:05:48,los-angeles,7631,2026-06-23,2026-06-25,2,1,134.0,307.0,384.0,1,20.1
2026-06-10T15:05:48,los-angeles,25715,2026-06-23,2026-06-25,2,1,197.0,457.0,,0,0.0
2026-06-10T15:05:48,los-angeles,44,2026-06-23,2026-06-25,2,1,149.0,347.0,,0,0.0
2026-06-10T15:05:48,los-angeles,6948120,2026-06-23,2026-06-25,2,1,182.0,424.0,443.0,1,4.3
2026-06-10T15:05:48,los-angeles,5907,2026-06-23,2026-06-25,2,1,278.0,646.0,,0,0.0
2026-06-10T15:05:48,los-angeles,7779306,2026-06-23,2026-06-25,2,1,272.0,632.0,,0,0.0
2026-06-10T15:05:48,los-angeles,69323683,2026-06-23,2026-06-25,2,1,146.0,333.0,417.0,1,20.1
2026-06-10T15:05:48,los-angeles,3621,2026-06-23,2026-06-25,2,1,269.0,624.0,765.0,1,18.4
2026-06-10T15:05:48,los-angeles,9174,2026-06-23,2026-06-25,2,1,203.0,471.0,,0,0.0
2026-06-10T15:05:48,los-angeles,12071076,2026-06-23,2026-06-25,2,1,153.0,356.0,396.0,1,10.1
2026-06-10T15:05:48,los-angeles,57246,2026-06-23,2026-06-25,2,1,127.0,295.0,,0,0.0
2026-06-10T15:05:48,los-angeles,915507,2026-06-23,2026-06-25,2,1,121.0,275.0,,0,0.0
2026-06-10T15:05:48,los-angeles,36712437,2026-06-23,2026-06-25,2,1,233.0,542.0,574.0,1,5.6
2026-06-10T15:05:48,los-angeles,131950253,2026-06-23,2026-06-25,2,1,213.0,495.0,,0,0.0
2026-06-10T15:05:48,los-angeles,15407,2026-06-23,2026-06-25,2,1,389.0,904.0,,0,0.0
2026-06-10T15:05:48,los-angeles,18595,2026-06-23,2026-06-25,2,1,264.0,613.0,706.0,1,13.2
2026-06-10T15:05:48,los-angeles,78537526,2026-06-23,2026-06-25,2,1,234.0,544.0,,0,0.0
2026-06-10T15:05:48,miami,78570563,2026-06-23,2026-06-25,2,1,1475.0,3455.0,4527.0,1,23.7
2026-06-10T15:05:48,miami,104251,2026-06-23,2026-06-25,2,1,152.0,344.0,382.0,1,9.9
